ID_ INCIDENCIA,ID_COMPONENTE,RODAMIENTO_TERMOGRAFIA,FOTO_1,URL_F1_POL,URL_APP_F1,NUMERO_POLIN,LADO_POLIN,NIVEL_DAÑO,DESCRIPCION_INCIDENCIA,TEMP_F1,ESTADO_TEMP,FOTO2_INC_CHUTE,NIVEL_DAÑO_CHUTE,POSICION_POLIN_CARGA,NUMERO_CHUTE,DESCRIPCION_INC_CHUTE,DESCRIPCION_INC_CONTRAPESO,DESCRIPCION_INC_RASPADORES,DESCRIPCION_INC_CORREA,DESCRIPCION_INC_POL_PRIN,FOTO6_INC_POL_PRIN,FOTO3_INC_CONTRA,FOTO4_INC_CINTA,FOTO5_INC_RASPADOR,FOTO45_INC_POLIN,FECHA_INSPECCION,TAG_EQUIPO,DESCRIPCION_COIMPONENTE,CONCATE_DESCRIP_TAG,RUTA_INSP,ESTADO_V2,ESTADO_INCIDENCIA
cad87fab,COMP00479,,5_3 INCIDENCIA_POLINES_Images/cad87fab.FOTO_1.124727.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/cad87fab.FOTO_1.124727.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/cad87fab.FOTO_1.124727.jpg,,LADO LIBRE,BAJO,,33.0,ENFRIAR,,,,,,,,,,,,,,,10/11/2025,531-26-2100,POLÍN COLA,531-26-2100 POLÍN COLA,R004,NORMAL,
63408191,COMP00479,,5_3 INCIDENCIA_POLINES_Images/63408191.FOTO_1.124751.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/63408191.FOTO_1.124751.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/63408191.FOTO_1.124751.jpg,,LADO ACCIONAMIENTO,BAJO,,32.0,ENFRIAR,,,,,,,,,,,,,,,10/11/2025,531-26-2100,POLÍN COLA,531-26-2100 POLÍN COLA,R004,NORMAL,
7f74bb0b,COMP01224,,5_3 INCIDENCIA_POLINES_Images/7f74bb0b.FOTO_1.130436.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/7f74bb0b.FOTO_1.130436.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/7f74bb0b.FOTO_1.130436.jpg,,LADO LIBRE,BAJO,,23.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-1100,POLÍN ANGULAR INFERIOR,531-26-1100 POLÍN ANGULAR INFERIOR,R004,NORMAL,
9a5d244e,COMP01164,,5_3 INCIDENCIA_POLINES_Images/9a5d244e.FOTO_1.130455.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/9a5d244e.FOTO_1.130455.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/9a5d244e.FOTO_1.130455.jpg,,LADO LIBRE,BAJO,,23.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-1100,POLÍN ANGULAR SUPERIOR,531-26-1100 POLÍN ANGULAR SUPERIOR,R004,NORMAL,
ea9c6a1e,COMP01226,,5_3 INCIDENCIA_POLINES_Images/ea9c6a1e.FOTO_1.130532.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/ea9c6a1e.FOTO_1.130532.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/ea9c6a1e.FOTO_1.130532.jpg,,LADO LIBRE,BAJO,,24.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-2100,POLÍN ANGULAR INFERIOR,531-26-2100 POLÍN ANGULAR INFERIOR,R004,NORMAL,
e5843523,COMP01166,,5_3 INCIDENCIA_POLINES_Images/e5843523.FOTO_1.130658.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/e5843523.FOTO_1.130658.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/e5843523.FOTO_1.130658.jpg,,LADO LIBRE,BAJO,,21.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-2100,POLÍN ANGULAR SUPERIOR,531-26-2100 POLÍN ANGULAR SUPERIOR,R004,NORMAL,
188eaec7,COMP00477,,5_3 INCIDENCIA_POLINES_Images/188eaec7.FOTO_1.131622.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/188eaec7.FOTO_1.131622.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/188eaec7.FOTO_1.131622.jpg,,LADO LIBRE,BAJO,,24.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-2100,POLÍN MOTRIZ,531-26-2100 POLÍN MOTRIZ,R004,NORMAL,
c0a6cf60,COMP00477,,5_3 INCIDENCIA_POLINES_Images/c0a6cf60.FOTO_1.131650.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/c0a6cf60.FOTO_1.131650.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/c0a6cf60.FOTO_1.131650.jpg,,LADO ACCIONAMIENTO,BAJO,,33.0,ENFRIAR,,,,,,,,,,,,,,,10/11/2025,531-26-2100,POLÍN MOTRIZ,531-26-2100 POLÍN MOTRIZ,R004,NORMAL,
47e7d465,COMP00478,,5_3 INCIDENCIA_POLINES_Images/47e7d465.FOTO_1.131706.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/47e7d465.FOTO_1.131706.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/47e7d465.FOTO_1.131706.jpg,,LADO ACCIONAMIENTO,BAJO,,64.0,REQUIERE CAMBIO,,,,,,,,,,,,,,,10/11/2025,531-26-2100,REDUCTOR,531-26-2100 REDUCTOR,R004,REQUIERE ENFRIAMIENTO,
c70eb413,COMP00439,,5_3 INCIDENCIA_POLINES_Images/c70eb413.FOTO_1.132239.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/c70eb413.FOTO_1.132239.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/c70eb413.FOTO_1.132239.jpg,,LADO LIBRE,BAJO,,25.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-1100,POLÍN MOTRIZ,531-26-1100 POLÍN MOTRIZ,R004,NORMAL,
9dc0957e,COMP00439,,5_3 INCIDENCIA_POLINES_Images/9dc0957e.FOTO_1.132303.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/9dc0957e.FOTO_1.132303.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/9dc0957e.FOTO_1.132303.jpg,,LADO ACCIONAMIENTO,BAJO,,33.0,ENFRIAR,,,,,,,,,,,,,,,10/11/2025,531-26-1100,POLÍN MOTRIZ,531-26-1100 POLÍN MOTRIZ,R004,NORMAL,
cbe4322c,COMP00440,,5_3 INCIDENCIA_POLINES_Images/cbe4322c.FOTO_1.132625.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/cbe4322c.FOTO_1.132625.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/cbe4322c.FOTO_1.132625.jpg,,,BAJO,,63.0,REQUIERE CAMBIO,,,,,,,,,,,,,,,10/11/2025,531-26-1100,REDUCTOR,531-26-1100 REDUCTOR,R004,REQUIERE ENFRIAMIENTO,
d8edd9ce,COMP00460,,5_3 INCIDENCIA_POLINES_Images/d8edd9ce.FOTO_1.133122.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/d8edd9ce.FOTO_1.133122.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/d8edd9ce.FOTO_1.133122.jpg,,LADO ACCIONAMIENTO,BAJO,,16.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-1101,POLÍN COLA,531-26-1101 POLÍN COLA,R004,NORMAL,
161b516dd,COMP00460,,5_3 INCIDENCIA_POLINES_Images/161b516d.FOTO_1.150314.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/161b516d.FOTO_1.150314.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/161b516d.FOTO_1.150314.jpg,,LADO ACCIONAMIENTO,BAJO,,25.0,NORMAL,,,,,,,,,DAÑO REVESTIMIENTO CERAMICO,5_3 INCIDENCIA_POLINES_Images/161b516d.FOTO6_INC_POL_PRIN.150314.jpg,,,,,10/11/2025,531-26-1101,POLÍN COLA,531-26-1101 POLÍN COLA,R004,NORMAL,
c790fe11,COMP00458,,5_3 INCIDENCIA_POLINES_Images/c790fe11.FOTO_1.133134.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/c790fe11.FOTO_1.133134.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/c790fe11.FOTO_1.133134.jpg,,LADO ACCIONAMIENTO,BAJO,,22.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-1101,POLÍN MOTRIZ,531-26-1101 POLÍN MOTRIZ,R004,NORMAL,
026e35a1,COMP00459,,5_3 INCIDENCIA_POLINES_Images/026e35a1.FOTO_1.133500.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/026e35a1.FOTO_1.133500.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/026e35a1.FOTO_1.133500.jpg,,,BAJO,,29.0,ENFRIAR,,,,,,,,,,,,,,,10/11/2025,531-26-1101,REDUCTOR,531-26-1101 REDUCTOR,R004,NORMAL,
afa2b4a5,COMP00498,,5_3 INCIDENCIA_POLINES_Images/afa2b4a5.FOTO_1.134526.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/afa2b4a5.FOTO_1.134526.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/afa2b4a5.FOTO_1.134526.jpg,,LADO ACCIONAMIENTO,BAJO,,20.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-2101,POLÍN COLA,531-26-2101 POLÍN COLA,R004,NORMAL,
282c3925,COMP00497,,5_3 INCIDENCIA_POLINES_Images/282c3925.FOTO_1.134804.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/282c3925.FOTO_1.134804.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/282c3925.FOTO_1.134804.jpg,,LADO ACCIONAMIENTO,BAJO,,43.0,ENFRIAR,,,,,,,,,,,,,,,10/11/2025,531-26-2101,REDUCTOR,531-26-2101 REDUCTOR,R004,NORMAL,
45c8e1a3,COMP00496,,5_3 INCIDENCIA_POLINES_Images/45c8e1a3.FOTO_1.134816.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/45c8e1a3.FOTO_1.134816.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/45c8e1a3.FOTO_1.134816.jpg,,LADO ACCIONAMIENTO,BAJO,,26.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-2101,POLÍN MOTRIZ,531-26-2101 POLÍN MOTRIZ,R004,NORMAL,
0acbea1c,COMP00534,,5_3 INCIDENCIA_POLINES_Images/0acbea1c.FOTO_1.140635.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/0acbea1c.FOTO_1.140635.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/0acbea1c.FOTO_1.140635.jpg,,LADO LIBRE,BAJO,,23.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-1121,POLÍN MOTRIZ,531-26-1121 POLÍN MOTRIZ,R005,NORMAL,
7d573149,COMP00534,,5_3 INCIDENCIA_POLINES_Images/7d573149.FOTO_1.140648.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/7d573149.FOTO_1.140648.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/7d573149.FOTO_1.140648.jpg,,LADO ACCIONAMIENTO,BAJO,,29.0,ENFRIAR,,,,,,,,,,,,,,,10/11/2025,531-26-1121,POLÍN MOTRIZ,531-26-1121 POLÍN MOTRIZ,R005,NORMAL,
dded7807,COMP00535,,5_3 INCIDENCIA_POLINES_Images/dded7807.FOTO_1.140701.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/dded7807.FOTO_1.140701.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/dded7807.FOTO_1.140701.jpg,,LADO ACCIONAMIENTO,BAJO,,45.0,ENFRIAR,,,,,,,,,,,,,,,10/11/2025,531-26-1121,REDUCTOR,531-26-1121 REDUCTOR,R005,NORMAL,
5fca66dd,COMP00536,,5_3 INCIDENCIA_POLINES_Images/5fca66dd.FOTO_1.145051.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/5fca66dd.FOTO_1.145051.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/5fca66dd.FOTO_1.145051.jpg,,LADO ACCIONAMIENTO,BAJO,,18.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-1121,POLÍN COLA,531-26-1121 POLÍN COLA,R005,NORMAL,
31eb2a38,COMP00536,,5_3 INCIDENCIA_POLINES_Images/31eb2a38.FOTO_1.145102.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/31eb2a38.FOTO_1.145102.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/31eb2a38.FOTO_1.145102.jpg,,LADO LIBRE,BAJO,,17.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-1121,POLÍN COLA,531-26-1121 POLÍN COLA,R005,NORMAL,
502cf2c0,COMP00612,,5_3 INCIDENCIA_POLINES_Images/502cf2c0.FOTO_1.150413.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/502cf2c0.FOTO_1.150413.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/502cf2c0.FOTO_1.150413.jpg,,LADO LIBRE,BAJO,,19.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-2120,POLÍN COLA,531-26-2120 POLÍN COLA,R005,NORMAL,
2184e7fb,COMP00612,,5_3 INCIDENCIA_POLINES_Images/2184e7fb.FOTO_1.150419.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/2184e7fb.FOTO_1.150419.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/2184e7fb.FOTO_1.150419.jpg,,LADO ACCIONAMIENTO,BAJO,,18.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-2120,POLÍN COLA,531-26-2120 POLÍN COLA,R005,NORMAL,
def6ad1b,COMP00610,,5_3 INCIDENCIA_POLINES_Images/def6ad1b.FOTO_1.150503.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/def6ad1b.FOTO_1.150503.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/def6ad1b.FOTO_1.150503.jpg,,LADO LIBRE,BAJO,,24.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-2120,POLÍN MOTRIZ,531-26-2120 POLÍN MOTRIZ,R005,NORMAL,
75eb58a2,COMP00610,,5_3 INCIDENCIA_POLINES_Images/75eb58a2.FOTO_1.150509.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/75eb58a2.FOTO_1.150509.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/75eb58a2.FOTO_1.150509.jpg,,LADO ACCIONAMIENTO,BAJO,,29.0,ENFRIAR,,,,,,,,,,,,,,,10/11/2025,531-26-2120,POLÍN MOTRIZ,531-26-2120 POLÍN MOTRIZ,R005,NORMAL,
feaf60be,COMP00611,,5_3 INCIDENCIA_POLINES_Images/feaf60be.FOTO_1.150515.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/feaf60be.FOTO_1.150515.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/feaf60be.FOTO_1.150515.jpg,,LADO ACCIONAMIENTO,BAJO,,44.0,ENFRIAR,,,,,,,,,,,,,,,10/11/2025,531-26-2120,REDUCTOR,531-26-2120 REDUCTOR,R005,NORMAL,
e000658d,COMP00650,,5_3 INCIDENCIA_POLINES_Images/e000658d.FOTO_1.175204.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/e000658d.FOTO_1.175204.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/e000658d.FOTO_1.175204.jpg,,LADO LIBRE,BAJO,,23.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-2124,POLÍN COLA,531-26-2124 POLÍN COLA,R005,NORMAL,
fdbd1704,COMP00650,,5_3 INCIDENCIA_POLINES_Images/fdbd1704.FOTO_1.175215.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/fdbd1704.FOTO_1.175215.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/fdbd1704.FOTO_1.175215.jpg,,LADO ACCIONAMIENTO,BAJO,,22.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-2124,POLÍN COLA,531-26-2124 POLÍN COLA,R005,NORMAL,
d497aeec,COMP01170,,5_3 INCIDENCIA_POLINES_Images/d497aeec.FOTO_1.180648.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/d497aeec.FOTO_1.180648.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/d497aeec.FOTO_1.180648.jpg,,LADO LIBRE,BAJO,,26.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-1124,POLÍN ANGULAR SUPERIOR,531-26-1124 POLÍN ANGULAR SUPERIOR,R005,NORMAL,
7d15fad4,COMP01230,,5_3 INCIDENCIA_POLINES_Images/7d15fad4.FOTO_1.180654.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/7d15fad4.FOTO_1.180654.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/7d15fad4.FOTO_1.180654.jpg,,LADO LIBRE,BAJO,,25.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-1124,POLÍN ANGULAR INFERIOR,531-26-1124 POLÍN ANGULAR INFERIOR,R005,NORMAL,
4cfdd9e7,COMP00553,,5_3 INCIDENCIA_POLINES_Images/4cfdd9e7.FOTO_1.181007.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/4cfdd9e7.FOTO_1.181007.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/4cfdd9e7.FOTO_1.181007.jpg,,LADO LIBRE,BAJO,,26.0,NORMAL,,,,,,,,,,,,,,,10/11/2025,531-26-1124,POLÍN MOTRIZ,531-26-1124 POLÍN MOTRIZ,R005,NORMAL,
9d559c01,COMP00553,,5_3 INCIDENCIA_POLINES_Images/9d559c01.FOTO_1.181012.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4 INCIDENCIAS_TERMOGRAFIAS&fileName=5_3 INCIDENCIA_POLINES_Images/9d559c01.FOTO_1.181012.jpg,https://www.appsheet.com/template/gettablefileurl?appName=TECBELT-849532544&tableName=5_4%20INCIDENCIAS_TERMOGRAFIAS&fileName=5_3%20INCIDENCIA_POLINES_Images/9d559c01.FOTO_1.181012.jpg,,LADO ACCIONAMIENTO,BAJO,,34.0,ENFRIAR,,,,,,,,,,,,,,,10/11/2025,531-26-1124,POLÍN MOTRIZ,531-26-1124 POLÍN MOTRIZ,R005,NORMAL,
